,bug,dark,dragon,electric,fairy,fighting,flying,ghost,grass,ground,ice,normal,poison,psychic,rock,steel,water,Cluster
453,0.4113417153513067,0.20868222992962968,0.20868222992962968,0.20621505408702295,0.5921288698087207,0.0,0.2357963562368611,0.0,0.0,0.0,0.2317372314933612,0.20840660774003805,0.0,0.0,0.0,0.0,0.44477502157548565,3
454,0.210885361276893,0.2139730827601208,0.2139730827601208,0.4228867100895432,0.0,0.2292265203733242,0.24177465069555068,0.2433979523316049,0.240485100287408,0.240485100287408,0.2376126123899056,0.2136904725464773,0.22831533402884802,0.0,0.4949398566283546,0.0,0.0,7
455,0.24223691829467656,0.24578368006192555,0.24578368006192555,0.2428778669595821,0.0,0.26330479057642453,0.2777184056382358,0.2795830376041511,0.27623714247723347,0.27623714247723347,0.2729376122873873,0.4909181104384572,0.26225814148356363,0.0,0.0,0.0,0.0,13
456,0.23660525186675882,0.24006955642924704,0.24006955642924704,0.23723129937991766,0.0,0.25718332585569476,0.2712618447124355,0.27308312661710993,0.5396300376581856,0.2698150188290928,0.26659219805880524,0.2397524786559281,0.256161009876876,0.0,0.0,0.0,0.0,0
457,0.3318103843396045,0.3366686544721542,0.1683343272360771,0.3326883406162178,0.0,0.18033432800970065,0.19020604200575797,0.19148310632282795,0.18919154243603842,0.18919154243603842,0.1869317333447149,0.3362239910633734,0.17961749046029704,0.0,0.3893731244749931,0.0,0.35877949001009085,7
458,0.2249970924520977,0.22829143375593036,0.22829143375593036,0.225592425265238,0.6477693318807989,0.0,0.0,0.0,0.5131550906624893,0.0,0.0,0.2279899122279208,0.24359341970290185,0.0,0.0,0.0,0.0,11
459,0.21457742322685117,0.21771920279609913,0.21771920279609913,0.21514518603486715,0.0,0.23323968899094313,0.2460075049007576,0.2476592263861911,0.244695377771473,0.244695377771473,0.24177259997616135,0.4348632896044973,0.23231255010992582,0.0,0.0,0.0,0.4640359802254696,14
460,0.21457742322685117,0.21771920279609913,0.21771920279609913,0.21514518603486715,0.0,0.23323968899094313,0.2460075049007576,0.2476592263861911,0.244695377771473,0.244695377771473,0.24177259997616135,0.4348632896044973,0.23231255010992582,0.0,0.0,0.0,0.4640359802254696,14
461,0.24217899494200487,0.245724908612547,0.491449817225094,0.2428197903441633,0.0,0.2632418295036365,0.2776519980019992,0.27951618409973,0.2761710890385695,0.2761710890385695,0.2728723478277616,0.24540036139368782,0.262195430684041,0.0,0.0,0.0,0.0,0
462,0.42995080924369905,0.21812301131772127,0.21812301131772127,0.21554422047184435,0.0,0.23367228369451298,0.24646378034906963,0.24811856531812146,0.24514921958917527,0.24514921958917527,0.24222102085457395,0.2178349199838306,0.23274342522892952,0.0,0.0,0.0,0.46489663780986196,14
463,0.44099727969306096,0.22372711612935178,0.22372711612935178,0.44216413988776676,0.6348182327930358,0.0,0.0,0.0,0.0,0.0,0.0,0.22343162303614789,0.23872316364039367,0.0,0.0,0.0,0.0,3
464,0.1302935766732362,0.13220129693122182,0.13220129693122182,0.1306383279795292,0.0,0.14162549276516992,0.1493782394249919,0.15038118137838483,0.14858150259148198,0.14858150259148198,0.14680676242056628,0.13202668881562268,0.1410625246809048,0.2201054751332474,0.0,0.0,0.8453019892693225,1
465,0.12112853145370749,0.12290205981308172,0.12290205981308172,0.12144903243705793,0.0,0.13166334360499998,0.13887075045969083,0.13980314397477922,0.13813005728768463,0.13813005728768463,0.13648015499699806,0.24547946778740912,0.2622799510769769,0.0,0.2842840187118767,0.0,0.7858421820123598,1
466,0.243863563933601,0.2474341425682442,0.2474341425682442,0.24450881663423277,0.0,0.2650729091287669,0.27958331308735945,0.2814604662473062,0.27809210309299287,0.27809210309299287,0.27477041622103726,0.2471073378365841,0.26401923168038377,0.41195972186645724,0.0,0.0,0.0,2
467,0.3220720977262271,0.1633938913640726,0.1633938913640726,0.16146214345367846,0.0,0.17504170470653155,0.1846236942551451,0.18586327807452635,0.18363896918328745,0.18363896918328745,0.18144548311758782,0.1631780848619145,0.17434590558702887,0.5440777197710813,0.37794543183893964,0.0,0.3482496884438334,4
468,0.21457742322685117,0.21771920279609913,0.21771920279609913,0.21514518603486715,0.0,0.23323968899094313,0.2460075049007576,0.2476592263861911,0.244695377771473,0.244695377771473,0.24177259997616135,0.4348632896044973,0.23231255010992582,0.0,0.0,0.0,0.4640359802254696,14
469,0.19088242569635855,0.1936772700754305,0.1936772700754305,0.19138749254069143,0.0,0.20748388592674782,0.21884179877265514,0.22031112671486375,0.6530236950836041,0.21767456502786803,0.21507453886038666,0.3868429321114959,0.20665912759055094,0.0,0.0,0.0,0.0,13
470,0.2123537028420183,0.21546292335091533,0.21546292335091533,0.21291558177972328,0.0,0.23082256680184446,0.24345806658966673,0.245092670865461,0.24215953736738002,0.24215953736738002,0.23926704906136334,0.6455350361809665,0.22990503609673998,0.0,0.0,0.0,0.0,13
471,0.4911217716689351,0.3322084215434152,0.1661042107717076,0.164140419718155,0.0,0.17794523387430522,0.18768616603711663,0.1889463116293708,0.37337021339620297,0.18668510669810148,0.18445523587037305,0.16588482454850725,0.17723789308796506,0.27655134315785473,0.3842146554334596,0.0,0.0,15
472,0.4911217716689351,0.3322084215434152,0.1661042107717076,0.164140419718155,0.0,0.17794523387430522,0.18768616603711663,0.1889463116293708,0.37337021339620297,0.18668510669810148,0.18445523587037305,0.16588482454850725,0.17723789308796506,0.27655134315785473,0.3842146554334596,0.0,0.0,15
